Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg%,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Price chg,Price chg (%),OI chg,OI chg (%),OI Chg (Value),Volume,Volume Chg (%)
YESBANK,,,,,,-0.15,,,,639.0,4.78,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_24_7_2026.xlsx,Banks,22.89,-0.65,13997,0.53,SB,22.85,0.04,0.18,279.0,2.03,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZYDUSLIFE,,,,,,3.6,,,,175.0,3.52,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_24_7_2026.xlsx,Pharmaceuticals,1124.0,0.32,5151,0.64,LB,1118.4,5.6,0.5,123.0,2.44,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,,,,,,-6.8,,,,7.0,0.12,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Stock/ Commodity Brokers,1077.6,-0.63,5767,0.58,SB,1079.8,-2.2,-0.2,-141.0,-2.39,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,,,,,,-67.5,,,,-119.0,-0.82,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Capital Goods - Electrical Equipment,7477.5,-0.89,14432,0.67,LU,7496,-18.5,-0.25,-125.0,-0.86,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCAPITAL,,,,,,-6.7,,,,35.0,0.44,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Finance,385.5,-1.71,7954,0.65,SB,387,-1.5,-0.39,-24.0,-0.3,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIENSOL,,,,,,10.3,,,,-154.0,-0.77,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Power Generation & Distribution,1694.2,0.61,19898,0.45,SC,1696.8,-2.6,-0.15,-210.0,-1.04,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIENT,,,,,,4.9,,,,82.0,0.23,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Trading,3018.0,0.16,36521,0.59,LB,3018.3,-0.3,-0.01,-87.0,-0.24,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIGREEN,,,,,,-4.3,,,,-222.0,-0.8,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Power Generation & Distribution,1373.9,-0.31,27582,0.53,LU,1366.6,7.3,0.53,-171.0,-0.62,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,,,,,,-3.3,,,,475.0,1.89,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Marine Port & Services,1777.6,-0.19,25541,0.65,SB,1771,6.6,0.37,376.0,1.49,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPOWER,,,,,,0.68,,,,0.0,0.0,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Power Generation & Distribution,213.0,0.32,30363,0.55,-,211.58,1.42,0.67,-26.0,-0.09,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALKEM,,,,,,-8.5,,,,37.0,0.4,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Pharmaceuticals,5599.5,-0.15,9339,0.48,SB,5615.5,-16,-0.28,34.0,0.37,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMBER,,,,,,-111.0,,,,-106.0,-1.0,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Consumer Durables,7333.0,-1.49,10544,0.97,LU,7340,-7,-0.1,-120.0,-1.13,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMBUJACEM,,,,,,-4.6,,,,-21.0,-0.05,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Cement,418.7,-1.09,44999,0.49,LU,418.1,0.6,0.14,-69.0,-0.15,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANGELONE,,,,,,-1.0,,,,-29.0,-0.37,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Stock/ Commodity Brokers,305.7,-0.33,7763,0.5,LU,302.65,3.05,1.01,-27.0,-0.35,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APLAPOLLO,,,,,,-19.2,,,,27.0,0.22,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Capital Goods-Non Electrical Equipment,1811.6,-1.05,12538,0.76,SB,1822.4,-10.8,-0.59,3.0,0.02,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOLLOHOSP,,,,,,-7.0,,,,73.0,0.81,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Healthcare,8860.0,-0.08,9092,0.91,SB,8858.5,1.5,0.02,49.0,0.54,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASHOKLEY,,,,,,-2.03,,,,56.0,0.25,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Automobile,148.83,-1.35,22164,0.68,SB,149,-0.17,-0.11,56.0,0.25,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASIANPAINT,,,,,,-28.3,,,,35.0,0.17,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Paints/Varnish,2644.0,-1.06,21043,0.92,SB,2654,-10,-0.38,-20.0,-0.09,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRAL,,,,,,0.7,,,,-116.0,-0.9,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Plastic products,1413.1,0.05,12781,0.66,SC,1418.2,-5.1,-0.36,-122.0,-0.95,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUBANK,,,,,,-6.0,,,,43.0,0.28,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Banks,971.4,-0.61,15176,0.74,SB,973.4,-2,-0.21,-13.0,-0.09,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUROPHARMA,,,,,,18.0,,,,-130.0,-1.15,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Pharmaceuticals,1542.0,1.18,11140,0.46,SC,1533.5,8.5,0.55,-109.0,-0.97,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXISBANK,,,,,,-8.0,,,,-29.0,-0.04,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Banks,1216.9,-0.65,81580,0.52,LU,1221.5,-4.6,-0.38,-71.0,-0.09,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJAJ-AUTO,,,,,,-70.0,,,,24.0,0.11,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Automobile,11204.5,-0.62,22212,1.41,SB,11225,-20.5,-0.18,44.0,0.2,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJAJFINSV,,,,,,-15.5,,,,10.0,0.05,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Finance,1871.2,-0.82,21825,0.74,SB,1876.2,-5,-0.27,-12.0,-0.05,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,,,,,,77.0,,,,-5.0,-0.19,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Finance,10739.0,0.72,2613,0.53,SC,10690,49,0.46,-21.0,-0.8,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJFINANCE,,,,,,-14.2,,,,449.0,0.7,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Finance,1026.4,-1.36,64552,0.87,SB,1030.7,-4.3,-0.42,161.0,0.25,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANDHANBNK,,,,,,-1.92,,,,51.0,0.35,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Banks,164.27,-1.16,14832,0.54,SB,165.13,-0.86,-0.52,16.0,0.11,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,,,,,,-1.85,,,,21.0,0.08,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Banks,241.35,-0.76,26899,0.79,SB,241.2,0.15,0.06,18.0,0.07,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKEX,,,,,,0.0,,,,0.0,0.0,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,,64260.85,0.0,2,0.86,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,,,,,,-1.31,,,,-18.0,-0.14,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Banks,141.08,-0.92,13025,0.85,LU,141.08,0,0,-48.0,-0.37,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKNIFTY,,,,,,-390.8,,,,-452.0,-0.75,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,,56274.6,-0.69,59734,0.7,LU,56344,-69.4,-0.12,-127.0,-0.21,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDL,,,,,,-4.7,,,,-229.0,-1.51,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Aerospace & Defence,1231.2,-0.38,14970,0.43,LU,1231.1,0.1,0.01,-209.0,-1.38,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,,,,,,-0.35,,,,-43.0,-0.09,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Aerospace & Defence,404.55,-0.09,47466,0.65,LU,403.8,0.75,0.19,-64.0,-0.13,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHARATFORG,,,,,,-24.0,,,,3.0,0.03,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,"Castings, Forgings & Fastners",2157.6,-1.1,9950,0.68,SB,2165.9,-8.3,-0.38,-37.0,-0.37,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHARTIARTL,,,,,,-20.9,,,,18.0,0.04,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Telecom-Service,1889.8,-1.09,41266,0.49,SB,1903.5,-13.7,-0.72,-170.0,-0.41,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHEL,,,,,,-3.05,,,,33.0,0.17,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Capital Goods - Electrical Equipment,406.6,-0.74,19536,0.61,SB,407.8,-1.2,-0.29,8.0,0.04,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOCON,,,,,,-4.55,,,,294.0,2.09,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Pharmaceuticals,430.5,-1.05,14387,0.76,SB,429.4,1.1,0.26,75.0,0.52,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLUESTARCO,,,,,,-22.6,,,,12.0,0.19,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Consumer Durables,1616.5,-1.38,6402,0.63,SB,1618.2,-1.7,-0.11,8.0,0.13,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOSCHLTD,,,,,,-385.0,,,,-31.0,-0.62,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Auto Ancillaries,41895.0,-0.91,5005,0.61,LU,41855,40,0.1,-36.0,-0.71,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPCL,,,,,,-3.25,,,,45.0,0.28,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Refineries,306.2,-1.05,16164,0.9,SB,306.9,-0.7,-0.23,9.0,0.06,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRITANNIA,,,,,,-45.5,,,,401.0,3.71,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,FMCG,5343.5,-0.84,11224,0.78,SB,5345,-1.5,-0.03,364.0,3.34,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSE,,,,,,-36.6,,,,15.0,0.05,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Financial Services,3539.2,-1.02,32463,0.54,SB,3556.8,-17.6,-0.49,-14.0,-0.04,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMS,,,,,,-0.45,,,,-6.0,-0.09,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Financial Services,758.4,-0.06,6919,0.48,LU,753.4,5,0.66,-34.0,-0.49,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CANBK,,,,,,-1.15,,,,102.0,0.31,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Banks,124.27,-0.92,33205,0.76,SB,124.32,-0.05,-0.04,60.0,0.18,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDSL,,,,,,-7.7,,,,-136.0,-0.83,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Financial Services,1316.5,-0.58,16267,0.66,LU,1314,2.5,0.19,-145.0,-0.88,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGPOWER,,,,,,1.95,,,,-91.0,-0.57,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Capital Goods - Electrical Equipment,884.55,0.22,15868,0.65,SC,890.5,-5.95,-0.67,-76.0,-0.48,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOLAFIN,,,,,,-48.9,,,,143.0,0.99,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Finance,1667.7,-2.85,14636,0.72,SB,1697.9,-30.2,-1.78,59.0,0.4,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIPLA,,,,,,36.9,,,,304.0,2.02,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Pharmaceuticals,1428.9,2.65,15383,0.59,LB,1439.8,-10.9,-0.76,88.0,0.57,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COALINDIA,,,,,,-1.35,,,,-93.0,-0.25,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Mining & Mineral products,427.25,-0.31,37124,0.63,LU,427.75,-0.5,-0.12,-29.0,-0.08,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCHINSHIP,,,,,,-6.7,,,,-189.0,-1.51,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Aerospace & Defence,1388.5,-0.48,12368,0.6,LU,1393,-4.5,-0.32,-147.0,-1.17,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFORGE,,,,,,12.4,,,,-186.0,-0.7,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,IT - Software,1453.0,0.86,26367,0.52,SC,1455.4,-2.4,-0.16,-261.0,-0.98,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,,,,,,8.6,,,,101.0,0.79,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,FMCG,2102.4,0.41,12825,0.74,LB,2095.3,7.1,0.34,42.0,0.33,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCOR,,,,,,-3.7,,,,-6.0,-0.05,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Logistics,476.85,-0.77,11116,0.81,LU,477.25,-0.4,-0.08,-10.0,-0.09,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CROMPTON,,,,,,-5.85,,,,177.0,0.95,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Consumer Durables,244.1,-2.34,18718,0.47,SB,245.5,-1.4,-0.57,-13.0,-0.07,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUMMINSIND,,,,,,-7.0,,,,65.0,0.41,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Capital Goods-Non Electrical Equipment,5588.5,-0.13,15784,0.6,SB,5586,2.5,0.04,29.0,0.18,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DABUR,,,,,,-1.25,,,,133.0,0.83,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,FMCG,421.5,-0.3,16242,0.55,SB,421.45,0.05,0.01,63.0,0.39,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DALBHARAT,,,,,,-6.2,,,,-338.0,-2.85,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Cement,1848.4,-0.33,11538,0.67,LU,1826.5,21.9,1.2,-183.0,-1.56,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELHIVERY,,,,,,-3.5,,,,-43.0,-0.49,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Logistics,462.2,-0.75,8804,0.54,LU,462.6,-0.4,-0.09,-50.0,-0.56,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIVISLAB,,,,,,0.0,,,,75.0,0.35,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Pharmaceuticals,7278.0,0.0,21213,1.15,-,7261.5,16.5,0.23,47.0,0.22,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIXON,,,,,,-177.0,,,,-182.0,-0.6,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Consumer Durables,13641.0,-1.28,30165,0.75,LU,13720,-79,-0.58,-334.0,-1.09,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLF,,,,,,-8.2,,,,-106.0,-0.4,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Realty,627.2,-1.29,26286,0.64,LU,630.05,-2.85,-0.45,-87.0,-0.33,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMART,,,,,,30.1,,,,-9.0,-0.04,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Retail,4079.4,0.74,21354,0.38,SC,4073.7,5.7,0.14,-89.0,-0.42,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,,,,,,-16.3,,,,154.0,1.04,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Pharmaceuticals,1147.9,-1.4,14962,0.58,SB,1154.4,-6.5,-0.56,32.0,0.21,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EICHERMOT,,,,,,-114.5,,,,389.0,1.73,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Automobile,7605.5,-1.48,22911,0.83,SB,7643.5,-38,-0.5,226.0,1,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETERNAL,,,,,,-6.75,,,,180.0,0.46,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,E-Commerce/App based Aggregator,280.8,-2.35,39032,0.51,SB,281.15,-0.35,-0.12,-95.0,-0.24,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXIDEIND,,,,,,5.15,,,,45.0,0.45,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Auto Ancillaries,444.85,1.17,9975,0.67,LB,441.5,3.35,0.76,26.0,0.26,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEDERALBNK,,,,,,-2.7,,,,71.0,0.35,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Banks,351.85,-0.76,20628,0.99,SB,352.35,-0.5,-0.14,-9.0,-0.04,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FINNIFTY,,,,,,-194.6,,,,6.0,1.35,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,,25850.0,-0.75,449,0.59,SB,25920,-70,-0.27,1.0,0.22,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOCIT,,,,,,0.0,,,,0.0,0.0,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,,34392.0,0.0,140,1.27,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,,,,,,70.0,,,,-285.0,-4.32,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Automobile,17517.0,0.4,6314,0.41,SC,17425,92,0.53,-153.0,-2.37,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORTIS,,,,,,-2.1,,,,24.0,0.27,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Healthcare,941.95,-0.22,8785,0.56,SB,943.95,-2,-0.21,14.0,0.16,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAIL,,,,,,-0.53,,,,96.0,0.73,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Gas Distribution,171.29,-0.31,13323,0.62,SB,170.35,0.94,0.55,32.0,0.24,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLENMARK,,,,,,-7.6,,,,79.0,0.34,,,,,,,,FUTURES_OI,FuturesOI_28JUL26_Scan_24_7_2026.xlsx,Pharmaceuticals,2199.6,-0.34,23192,0.64,SB,2200.1,-0.5,-0.02,63.0,0.27,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
